StationId,Date,PM2.5,PM10,NO,NO2,NOx,SO2
DL005,2019-06-08,70.01,224.02,7.95,60.05,38.41,9.84
DL005,2019-06-09,113.45,315.28,17.18,62.7,47.36,24.88
DL005,2019-06-10,76.36,277.02,12.21,72.69,48.66,15.85
DL005,2019-06-11,100.79,433.32,6.55,33.17,23.0,20.59
DL005,2019-06-12,56.41,304.04,4.89,16.57,12.81,13.82
DL005,2019-06-13,49.93,191.05,2.75,19.3,12.51,12.49
DL005,2019-06-14,58.21,212.32,5.77,35.08,23.36,15.01
DL005,2019-06-15,94.39,310.72,5.58,51.48,31.91,17.06
DL005,2019-06-16,39.26,160.3,2.25,8.35,6.28,8.16
DL005,2019-06-17,38.43,135.41,2.41,16.43,10.71,9.37
DL005,2019-06-18,35.53,89.65,2.66,27.65,16.84,5.61
DL005,2019-06-19,92.61,255.56,5.01,44.03,27.51,12.02
DL005,2019-06-20,43.06,155.32,4.18,28.24,18.43,6.4
DL005,2019-06-21,89.4,236.49,5.53,60.81,36.84,9.61
DL005,2019-06-22,94.84,209.35,2.98,33.89,20.42,16.42
DL005,2019-06-23,51.53,162.08,2.84,24.5,15.35,7.39
DL005,2019-06-24,26.36,113.29,2.87,17.41,11.6,6.89
DL005,2019-06-25,61.4,85.33,2.42,24.39,14.95,9.59
DL005,2019-06-26,69.28,117.21,2.4,24.76,15.12,8.49
DL005,2019-06-27,78.11,275.04,2.74,29.31,17.82,9.73
DL005,2019-06-28,85.26,296.06,3.95,31.01,19.72,14.67
DL005,2019-06-29,70.54,329.3,4.29,33.12,21.09,13.89
DL005,2019-06-30,70.86,304.3,6.22,27.32,18.94,11.32
DL005,2019-07-01,56.17,207.35,2.18,20.6,12.74,8.63
DL005,2019-07-02,66.38,249.53,1.77,16.9,10.43,5.66
DL005,2019-07-03,49.86,174.36,2.83,25.43,15.84,6.38
DL005,2019-07-04,71.82,78.98,2.63,24.96,15.42,5.47
DL005,2019-07-05,56.29,109.58,5.87,34.44,23.1,5.25
DL005,2019-07-06,48.91,120.73,6.25,30.68,21.42,6.37
DL005,2019-07-07,54.94,103.33,2.87,25.08,15.68,5.95
DL005,2019-07-08,50.35,137.26,3.13,28.54,17.74,5.57
DL005,2019-07-09,55.15,145.01,3.12,26.13,16.44,5.21
DL005,2019-07-10,70.61,329.32,3.34,28.61,17.96,5.24
DL005,2019-07-11,75.53,414.78,3.43,21.45,14.19,5.17
DL005,2019-07-12,74.85,442.69,2.66,17.41,11.42,1.98
DL005,2019-07-13,61.97,296.11,2.46,16.57,10.81,1.74
DL005,2019-07-14,57.22,300.7,2.43,18.62,11.89,3.57
DL005,2019-07-15,35.65,122.51,2.85,21.24,13.62,3.06
DL005,2019-07-16,30.02,74.92,2.56,23.09,14.37,3.03
DL005,2019-07-17,28.7,48.96,2.09,17.55,11.02,2.39
DL005,2019-07-18,31.5,58.0,2.24,23.6,14.38,2.17
DL005,2019-07-19,74.0,188.62,14.86,44.85,35.96,2.93
DL005,2019-07-20,52.96,142.08,5.04,32.77,21.54,2.39
DL005,2019-07-21,55.58,108.11,7.8,36.78,25.88,3.03
DL005,2019-07-22,66.86,125.94,12.36,34.3,28.33,2.54
DL005,2019-07-23,68.75,127.73,4.2,25.75,17.12,2.99
DL005,2019-07-24,63.19,159.55,11.55,37.14,29.2,4.19
DL005,2019-07-25,21.65,54.65,2.48,16.81,10.98,4.88
DL005,2019-07-26,40.05,80.05,4.28,22.38,15.39,5.16
DL005,2019-07-27,29.34,39.0,2.81,15.62,10.6,5.1
DL005,2019-07-28,31.72,46.75,2.95,17.96,11.97,5.6
DL005,2019-07-29,34.21,68.74,2.74,15.35,10.41,4.07
DL005,2019-07-30,36.17,85.1,3.0,17.75,11.89,3.5
DL005,2019-07-31,40.99,84.26,2.79,18.01,11.84,4.95
DL005,2019-08-01,46.99,104.29,3.45,22.06,14.56,5.0
DL005,2019-08-02,43.49,89.19,3.5,26.08,16.73,4.63
DL005,2019-08-03,40.2,61.88,3.4,21.01,13.94,3.35
DL005,2019-08-04,55.35,87.34,2.81,21.48,13.72,4.19
DL005,2019-08-05,75.92,134.92,10.33,36.02,27.59,4.5
DL005,2019-08-06,36.9,48.0,4.67,28.38,18.92,3.8
DL005,2019-08-07,35.24,59.06,3.59,19.66,13.38,4.04
DL005,2019-08-08,41.46,102.53,3.09,22.18,14.31,6.03
DL005,2019-08-09,18.41,67.12,2.33,11.52,8.02,7.18
DL005,2019-08-10,24.03,50.62,2.61,16.01,10.64,6.54
DL005,2019-08-11,36.81,72.94,3.41,21.22,14.07,6.91
DL005,2019-08-12,25.74,36.79,2.68,16.51,10.97,6.59
DL005,2019-08-13,26.61,50.43,3.07,19.24,12.75,6.57
DL005,2019-08-14,35.15,46.72,3.09,23.47,14.99,6.89
DL005,2019-08-15,35.29,50.95,,,,9.14
DL005,2019-08-16,20.75,33.1,,,,8.76
DL005,2019-08-17,13.41,12.62,,,,10.41
DL005,2019-08-18,17.71,16.22,,,,8.55
DL005,2019-08-19,45.99,72.2,,,,9.12
DL005,2019-08-20,43.93,71.97,0.48,71.45,38.43,9.13
DL005,2019-08-21,59.68,140.68,1.28,106.76,57.83,7.09
DL005,2019-08-22,51.53,129.3,5.89,186.16,103.8,5.1
DL005,2019-08-23,57.81,148.62,3.92,170.2,93.72,4.93
DL005,2019-08-24,67.03,144.74,8.93,171.75,98.61,5.79
DL005,2019-08-25,44.06,70.7,3.54,158.63,87.26,5.31
DL005,2019-08-26,29.74,62.79,2.94,121.42,66.96,4.1
DL005,2019-08-27,54.71,122.59,11.05,104.7,64.7,6.31
DL005,2019-08-28,54.92,126.51,5.25,100.55,57.76,5.49
DL005,2019-08-29,46.29,118.49,2.31,69.11,38.63,5.5
DL005,2019-08-30,68.67,129.84,1.23,26.26,14.96,6.74
DL005,2019-08-31,74.42,136.52,0.99,24.75,13.98,5.61
DL005,2019-09-01,59.27,120.06,2.13,32.12,18.84,3.76
DL005,2019-09-02,55.36,94.11,1.67,71.3,39.28,3.45
DL005,2019-09-03,82.85,141.5,3.11,123.09,67.99,4.19
DL005,2019-09-04,87.25,164.8,3.5,117.61,65.33,3.59
DL005,2019-09-05,51.34,121.41,3.25,91.1,51.09,5.35
DL005,2019-09-06,53.26,110.73,3.48,91.02,51.25,8.74
DL005,2019-09-07,45.86,99.85,5.54,94.85,54.96,7.89
DL005,2019-09-08,46.7,86.05,2.03,78.91,43.59,8.02
DL005,2019-09-09,78.69,151.06,2.52,79.22,44.18,9.31
DL005,2019-09-10,73.98,147.39,4.64,78.95,45.75,8.12
DL005,2019-09-11,97.27,208.38,4.42,83.42,47.99,8.82
DL005,2019-09-12,75.98,156.23,1.65,81.21,44.53,8.93
DL005,2019-09-13,48.29,113.3,2.74,83.2,46.49,6.24
DL005,2019-09-14,36.07,89.94,2.87,75.4,42.4,6.67
DL005,2019-09-15,38.77,77.97,1.64,92.56,50.56,7.57
DL005,2019-09-16,70.36,144.5,8.3,99.1,59.75,8.76
DL005,2019-09-17,66.1,141.88,1.02,66.78,36.35,9.45
DL005,2019-09-18,48.57,140.83,1.05,56.06,30.68,10.23
DL005,2019-09-19,36.11,96.77,1.88,52.03,29.17,10.18
DL005,2019-09-20,66.38,158.26,4.61,65.96,38.82,11.06
DL005,2019-09-21,68.7,150.95,11.68,73.08,48.38,9.49
DL005,2019-09-22,46.11,81.68,8.84,71.26,45.12,8.53
DL005,2019-09-23,49.44,103.26,4.16,66.65,38.83,9.38
DL005,2019-09-24,44.08,94.95,6.27,62.59,38.41,12.09
DL005,2019-09-25,40.51,72.2,5.46,61.67,37.25,10.5
DL005,2019-09-26,35.4,53.32,5.26,57.06,34.63,10.82
DL005,2019-09-27,25.54,70.2,2.09,41.98,24.04,8.25
DL005,2019-09-28,32.82,79.56,2.5,42.06,24.41,7.89
DL005,2019-09-29,28.67,62.89,2.41,41.36,23.96,7.85
DL005,2019-09-30,47.86,104.15,4.44,46.23,28.32,6.36
DL005,2019-10-01,50.01,122.99,9.17,57.49,38.06,6.51
DL005,2019-10-02,49.78,111.55,13.63,54.91,40.33,7.83
DL005,2019-10-03,67.92,155.5,4.86,57.38,34.44,9.22
DL005,2019-10-04,48.32,93.68,3.18,45.27,26.67,6.66
DL005,2019-10-05,53.29,105.79,2.25,38.22,22.16,7.77
DL005,2019-10-06,72.25,147.79,2.28,51.75,29.4,9.31
DL005,2019-10-07,67.62,144.5,1.93,48.33,27.28,8.1
DL005,2019-10-08,65.0,132.54,2.51,37.01,21.73,9.8
DL005,2019-10-09,96.92,223.71,10.08,74.92,48.21,13.68
DL005,2019-10-10,139.83,282.26,11.13,71.15,46.91,14.09
DL005,2019-10-11,132.73,226.32,6.92,66.28,41.0,11.37
DL005,2019-10-12,133.89,225.65,2.96,57.1,32.78,11.99
DL005,2019-10-13,158.95,271.78,6.04,56.34,34.89,11.43
DL005,2019-10-14,139.93,260.21,10.9,58.14,39.8,10.78
DL005,2019-10-15,163.48,372.88,28.21,78.78,64.87,13.0
DL005,2019-10-16,187.34,362.82,17.56,66.47,49.68,11.94
DL005,2019-10-17,163.52,341.46,4.16,58.27,34.43,11.92
DL005,2019-10-18,156.41,342.75,7.61,56.93,36.48,11.32
DL005,2019-10-19,93.82,159.64,7.08,60.87,38.15,8.78
DL005,2019-10-20,121.78,213.33,6.96,50.9,32.75,8.65
DL005,2019-10-21,145.38,200.24,10.08,48.65,34.08,10.6
DL005,2019-10-22,104.04,207.73,12.86,47.57,35.83,11.88
DL005,2019-10-23,161.36,329.29,22.13,57.63,48.71,11.49
DL005,2019-10-24,196.12,380.52,17.94,71.96,52.89,12.07
DL005,2019-10-25,175.64,349.33,9.76,65.08,42.54,8.22
DL005,2019-10-26,214.64,387.07,28.2,58.08,53.86,10.64
DL005,2019-10-27,243.19,362.81,5.42,41.41,26.45,13.02
DL005,2019-10-28,251.66,348.08,4.68,37.54,23.79,12.0
DL005,2019-10-29,318.57,444.0,14.21,64.14,45.63,9.55
DL005,2019-10-30,334.5,485.25,45.45,109.72,95.4,10.89
DL005,2019-10-31,430.45,608.74,38.99,118.84,94.96,14.11
DL005,2019-11-01,485.95,756.98,13.4,100.11,64.21,14.96
DL005,2019-11-02,392.09,651.62,12.43,70.14,47.44,11.22
DL005,2019-11-03,726.72,660.69,12.35,81.03,53.17,7.92
DL005,2019-11-04,328.04,431.97,15.08,71.22,50.15,10.08
DL005,2019-11-05,247.38,329.62,15.42,64.34,46.81,
DL005,2019-11-06,140.22,264.44,22.21,93.3,67.65,
DL005,2019-11-07,205.3,314.68,10.16,101.43,62.22,11.12
DL005,2019-11-08,165.42,264.44,12.88,92.37,59.64,12.4
DL005,2019-11-09,184.25,263.51,7.27,71.57,44.0,12.55
DL005,2019-11-10,237.58,329.79,5.96,63.3,38.51,16.52
DL005,2019-11-11,302.58,422.79,7.91,60.94,38.89,17.85
DL005,2019-11-12,489.75,614.17,6.77,64.77,39.89,18.29
DL005,2019-11-13,460.04,590.5,9.42,77.49,48.88,19.37
DL005,2019-11-14,376.75,517.74,16.13,75.28,53.19,18.15
DL005,2019-11-15,518.06,584.39,15.2,80.56,55.17,11.81
DL005,2019-11-16,225.17,358.02,6.18,55.22,34.41,12.45
DL005,2019-11-17,125.94,173.49,3.62,43.71,26.2,9.55
DL005,2019-11-18,111.13,,16.99,55.83,43.58,11.35
DL005,2019-11-19,160.69,,22.42,71.23,56.15,13.61
DL005,2019-11-20,258.35,,37.94,83.22,75.23,16.05
DL005,2019-11-21,262.54,,29.48,78.68,65.87,20.8
DL005,2019-11-22,264.96,,35.64,69.69,66.11,16.47
DL005,2019-11-23,146.51,,4.16,33.77,21.36,11.58
DL005,2019-11-24,125.29,,3.27,33.18,20.28,10.14
DL005,2019-11-25,178.07,,7.84,41.45,28.44,16.84
DL005,2019-11-26,133.54,,5.74,50.77,31.71,17.01
DL005,2019-11-27,70.8,,4.22,36.95,23.08,11.29
DL005,2019-11-28,38.91,,4.86,34.24,22.16,7.31
DL005,2019-11-29,75.53,,17.81,47.09,39.53,9.43
DL005,2019-11-30,111.55,,11.61,41.24,31.39,7.12
DL005,2019-12-01,151.17,,12.05,48.51,35.58,9.3
DL005,2019-12-02,190.96,,21.06,58.58,48.34,10.23
DL005,2019-12-03,198.46,,23.33,57.43,49.5,11.81
DL005,2019-12-04,229.25,,42.64,68.19,70.98,13.72
DL005,2019-12-05,327.5,,68.24,78.82,97.61,12.99
DL005,2019-12-06,262.47,,21.5,65.07,52.09,12.37
DL005,2019-12-07,275.86,,35.92,60.14,61.32,9.64
DL005,2019-12-08,272.02,,54.32,62.35,77.46,12.14
DL005,2019-12-09,241.05,,27.48,64.91,56.94,9.92
DL005,2019-12-10,323.69,,35.83,69.48,66.18,8.62
DL005,2019-12-11,401.36,,63.57,98.56,103.22,11.73
DL005,2019-12-12,344.16,,7.18,63.15,39.42,11.26
DL005,2019-12-13,100.96,,3.68,28.85,18.34,6.11
DL005,2019-12-14,84.78,,8.31,34.49,25.13,6.55
DL005,2019-12-15,106.62,,6.98,29.36,21.31,7.12
DL005,2019-12-16,88.22,132.64,4.16,25.81,17.13,4.65
DL005,2019-12-17,111.01,155.69,12.54,29.01,25.66,4.92
DL005,2019-12-18,168.21,244.5,11.03,37.05,28.7,5.71
DL005,2019-12-19,314.29,464.92,23.31,38.96,39.74,6.32
DL005,2019-12-20,319.92,449.5,8.11,22.79,18.73,5.76
DL005,2019-12-21,216.79,316.5,10.15,36.92,27.91,4.94
DL005,2019-12-22,154.79,203.25,6.45,43.3,28.29,4.74
DL005,2019-12-23,169.83,226.06,10.5,37.44,28.48,4.76
DL005,2019-12-24,268.12,413.33,28.94,51.93,51.18,5.48
DL005,2019-12-25,166.48,253.86,12.2,37.37,29.83,4.29
DL005,2019-12-26,203.81,306.55,5.89,40.52,26.36,4.58
DL005,2019-12-27,260.68,393.42,13.84,41.93,33.57,5.66
DL005,2019-12-28,281.25,419.76,42.01,39.89,55.44,6.54
DL005,2019-12-29,302.18,481.25,10.0,50.96,35.25,6.08
DL005,2019-12-30,340.4,488.02,27.49,55.61,51.99,5.32
DL005,2019-12-31,373.75,390.8,49.59,59.81,72.29,7.57
DL005,2020-01-01,427.91,543.33,63.5,58.7,82.92,11.99
DL005,2020-01-02,315.38,411.36,63.41,56.75,82.0,14.65
DL005,2020-01-03,239.6,272.0,40.11,51.51,60.11,8.38
DL005,2020-01-04,317.62,462.82,28.88,55.27,53.06,7.12
DL005,2020-01-05,203.08,279.79,6.36,37.7,25.23,12.85
DL005,2020-01-06,212.67,301.29,12.35,43.8,33.34,15.44
DL005,2020-01-07,137.83,193.54,8.43,43.04,29.78,14.21
DL005,2020-01-08,117.75,142.71,6.92,39.34,26.57,10.37
DL005,2020-01-09,99.33,140.54,7.18,27.52,20.5,12.37
DL005,2020-01-10,146.83,212.67,11.11,36.16,28.3,11.72
DL005,2020-01-11,173.29,252.04,13.65,43.28,34.15,12.6
DL005,2020-01-12,233.58,347.42,22.73,53.21,46.8,12.7
DL005,2020-01-13,228.38,390.17,21.65,56.67,47.83,12.08
DL005,2020-01-14,116.67,154.68,4.06,25.12,16.63,10.51
DL005,2020-01-15,127.21,191.12,7.0,31.32,22.37,12.62
DL005,2020-01-16,149.0,216.42,6.88,33.13,23.23,11.93
DL005,2020-01-17,126.21,172.34,12.26,28.17,24.96,10.85
DL005,2020-01-18,129.19,196.15,12.84,38.15,30.77,7.36
DL005,2020-01-19,126.75,173.75,3.99,23.1,15.55,9.54
DL005,2020-01-20,146.42,206.71,12.27,27.25,24.49,10.04
DL005,2020-01-21,309.71,474.88,37.17,55.47,59.86,11.51
DL005,2020-01-22,190.08,260.86,17.34,35.95,33.27,7.83
DL005,2020-01-23,90.32,149.04,4.44,30.11,19.65,7.32
DL005,2020-01-24,113.18,173.31,7.87,40.15,27.77,11.27
DL005,2020-01-25,192.44,289.62,24.35,49.26,46.06,10.73
DL005,2020-01-26,232.83,331.79,27.88,41.1,44.58,11.45
DL005,2020-01-27,246.38,359.3,31.1,64.01,59.3,12.8
DL005,2020-01-28,112.99,144.83,4.43,34.58,22.01,9.96
DL005,2020-01-29,97.75,156.17,6.77,32.57,22.8,10.61
DL005,2020-01-30,118.51,187.57,11.42,34.7,27.73,8.71
DL005,2020-01-31,118.69,195.69,9.98,33.72,25.99,13.32
DL005,2020-02-01,140.89,227.74,29.95,34.52,42.77,13.16
DL005,2020-02-02,147.07,219.25,12.84,34.75,28.94,10.97
DL005,2020-02-03,209.08,334.05,29.8,45.19,48.33,11.93
DL005,2020-02-04,222.49,408.06,38.71,58.2,62.48,15.82
DL005,2020-02-05,206.6,317.09,10.6,39.45,29.59,16.13
DL005,2020-02-06,224.83,289.89,9.94,39.87,29.3,15.17
DL005,2020-02-07,169.92,284.71,22.2,46.98,43.06,18.1
DL005,2020-02-08,204.0,299.38,9.56,37.8,27.93,21.26
DL005,2020-02-09,203.58,310.67,17.53,41.06,36.15,18.47
DL005,2020-02-10,222.02,348.79,23.8,45.09,43.32,17.44
DL005,2020-02-11,208.34,332.18,25.19,48.77,46.49,16.2
DL005,2020-02-12,202.74,319.69,9.71,38.17,28.24,21.2
DL005,2020-02-13,127.69,200.85,4.15,27.22,17.86,19.43
DL005,2020-02-14,105.68,196.26,3.59,22.71,15.0,16.39
DL005,2020-02-15,120.96,209.71,6.34,32.62,22.52,25.82
DL005,2020-02-16,208.75,342.12,25.15,44.85,44.43,29.33
DL005,2020-02-17,244.62,388.81,17.57,43.98,37.74,28.27
DL005,2020-02-18,189.88,299.04,8.88,43.37,30.32,39.05
DL005,2020-02-19,215.04,444.5,66.37,56.77,84.27,27.76
DL005,2020-02-20,133.88,316.75,3.42,41.43,24.82,17.78
DL005,2020-02-21,70.59,94.95,2.13,26.67,15.92,13.05
DL005,2020-02-22,67.5,114.83,5.85,35.16,23.47,15.81
DL005,2020-02-23,114.0,189.96,6.32,32.89,22.66,21.47
DL005,2020-02-24,96.83,169.62,5.3,35.07,22.96,29.51
DL005,2020-02-25,152.04,258.71,13.08,40.75,32.35,21.17
DL005,2020-02-26,192.62,343.71,23.94,40.15,40.9,22.34
DL005,2020-02-27,161.58,299.46,19.45,48.81,41.82,16.02
DL005,2020-02-28,101.75,198.75,2.54,35.18,20.77,14.4
DL005,2020-02-29,72.33,134.09,2.75,32.69,19.64,12.86
DL005,2020-03-01,52.5,108.77,3.1,36.02,21.63,13.04
DL005,2020-03-02,118.75,223.0,22.75,39.48,39.51,19.07
DL005,2020-03-03,132.04,244.57,10.44,33.38,26.27,28.18
DL005,2020-03-04,103.75,228.75,8.32,44.28,30.32,17.98
DL005,2020-03-05,44.78,79.28,3.28,28.49,17.84,12.09
DL005,2020-03-06,32.09,40.86,2.65,29.93,18.08,6.02
DL005,2020-03-07,57.7,96.48,2.82,34.43,20.61,15.06
DL005,2020-03-08,81.5,138.54,16.82,36.08,32.9,16.61
DL005,2020-03-09,73.21,158.66,4.4,26.25,17.56,16.87
DL005,2020-03-10,93.48,175.7,3.74,21.72,14.6,18.98
DL005,2020-03-11,64.25,114.38,2.32,23.29,14.29,16.15
DL005,2020-03-12,63.17,177.96,4.6,28.9,19.11,15.66
DL005,2020-03-13,109.0,312.33,14.81,39.62,33.16,22.56
DL005,2020-03-14,51.53,111.34,3.28,29.96,18.62,14.6
DL005,2020-03-15,94.52,169.34,6.92,28.96,21.05,23.39
DL005,2020-03-16,97.81,186.27,3.39,30.62,19.07,24.1
DL005,2020-03-17,102.41,206.36,5.63,34.16,22.81,24.61
DL005,2020-03-18,97.94,181.38,3.23,31.08,19.16,22.62
DL005,2020-03-19,125.05,176.79,7.13,32.21,22.94,27.03
DL005,2020-03-20,101.38,253.39,6.9,43.99,29.08,18.07
DL005,2020-03-21,133.16,270.93,6.93,42.54,28.28,24.44
DL005,2020-03-22,102.2,162.71,2.34,23.97,14.65,17.3
DL005,2020-03-23,66.28,115.29,0.96,19.34,11.07,17.53
DL005,2020-03-24,72.36,131.68,1.22,22.51,12.98,21.59
DL005,2020-03-25,53.11,87.91,1.29,15.82,9.46,
DL005,2020-03-26,73.78,111.94,1.13,13.69,8.19,
DL005,2020-03-27,42.3,63.97,1.29,15.43,9.28,
DL005,2020-03-28,28.68,48.0,1.2,14.08,8.47,
DL005,2020-03-29,41.01,82.48,0.76,11.61,6.79,
DL005,2020-03-30,56.26,100.31,0.65,12.63,7.25,
DL005,2020-03-31,59.48,112.11,0.63,12.98,7.42,
DL005,2020-04-01,31.88,98.12,0.83,14.3,8.29,
DL005,2020-04-02,,103.16,0.7,13.71,7.86,
DL005,2020-04-03,,109.14,0.63,16.45,9.26,
DL005,2020-04-04,,130.28,0.62,17.53,9.83,
DL005,2020-04-05,,141.03,0.76,18.45,10.44,
DL005,2020-04-06,,162.58,1.09,18.77,10.89,
DL005,2020-04-07,32.4,155.58,0.64,14.77,8.39,12.95
DL005,2020-04-08,45.12,115.67,0.52,13.72,7.72,21.19
DL005,2020-04-09,56.46,116.62,0.55,15.95,8.93,25.4
DL005,2020-04-10,75.92,152.96,0.66,18.09,10.17,28.31
DL005,2020-04-11,65.88,156.08,1.07,20.33,11.69,18.06
DL005,2020-04-12,56.88,139.5,0.52,15.08,8.45,28.97
DL005,2020-04-13,93.83,192.3,0.66,19.36,10.84,34.67
DL005,2020-04-14,99.29,231.67,0.91,24.91,13.99,28.11
DL005,2020-04-15,89.38,271.92,1.79,30.17,17.51,22.55
DL005,2020-04-16,86.83,258.2,1.1,22.94,13.1,26.82
DL005,2020-04-17,34.5,128.83,0.49,16.12,8.97,23.91
DL005,2020-04-18,38.96,140.38,0.55,15.51,8.7,20.32
DL005,2020-04-19,50.81,114.05,0.95,19.19,10.91,18.52
DL005,2020-04-20,84.46,198.75,1.77,26.24,15.4,18.0
DL005,2020-04-21,55.67,140.29,0.71,17.83,10.03,22.2
DL005,2020-04-22,82.25,206.17,0.7,23.03,12.83,29.95
DL005,2020-04-23,75.7,194.91,0.62,23.81,13.16,26.87
DL005,2020-04-24,104.08,226.1,1.8,26.05,15.32,26.04
DL005,2020-04-25,34.04,123.6,0.46,17.35,9.6,15.8
DL005,2020-04-26,55.41,198.41,0.62,18.17,10.16,18.94
DL005,2020-04-27,37.75,84.96,0.7,15.75,8.94,15.75
DL005,2020-04-28,58.79,114.42,0.61,16.92,9.52,20.07
DL005,2020-04-29,73.79,167.5,0.74,20.25,11.37,18.26
DL005,2020-04-30,68.0,155.71,0.63,18.59,10.41,18.89
DL005,2020-05-01,92.42,215.75,0.92,19.91,11.34,23.04
DL005,2020-05-02,44.62,155.08,0.63,16.12,9.1,16.65
DL005,2020-05-03,44.17,115.17,0.74,17.49,9.91,17.09
DL005,2020-05-04,38.45,77.38,0.82,17.91,10.17,19.07
DL005,2020-05-05,73.35,144.95,0.97,23.24,13.15,22.14
DL005,2020-05-06,82.47,249.29,0.84,23.56,13.21,25.6
DL005,2020-05-07,47.18,115.72,0.55,19.6,10.88,19.37
DL005,2020-05-08,77.41,180.83,0.73,24.63,13.7,22.38
DL005,2020-05-09,69.97,165.77,0.57,19.66,10.92,18.3
DL005,2020-05-10,55.98,161.29,0.56,19.18,10.66,18.01
DL005,2020-05-11,58.24,126.59,0.79,22.65,12.7,18.48
DL005,2020-05-12,57.08,134.79,0.54,21.1,11.65,18.55
DL005,2020-05-13,95.96,226.08,0.73,24.45,13.61,29.4
DL005,2020-05-14,92.04,187.17,1.03,24.11,13.67,20.35
DL005,2020-05-15,63.0,134.12,1.02,26.02,14.67,21.18
DL005,2020-05-16,126.84,223.1,0.82,31.41,17.38,29.79
DL005,2020-05-17,141.78,261.82,1.71,33.2,19.05,37.07
DL005,2020-05-18,127.6,237.82,1.4,33.29,18.84,27.72
DL005,2020-05-19,149.94,290.23,2.36,38.98,22.64,30.02
DL005,2020-05-20,93.43,224.55,0.73,29.79,16.44,28.07
DL005,2020-05-21,73.36,226.75,1.37,29.86,17.0,27.1
DL005,2020-05-22,126.32,289.74,3.09,39.44,23.97,34.36
DL005,2020-05-23,96.61,285.6,2.81,45.97,27.05,21.9
DL005,2020-05-24,61.52,234.07,0.65,23.7,13.14,24.15
DL005,2020-05-25,78.69,213.42,0.52,23.79,13.07,30.65
DL005,2020-05-26,87.54,264.5,4.42,35.27,21.82,28.72
DL005,2020-05-27,47.46,219.38,0.6,24.95,13.75,16.61
DL005,2020-05-28,40.5,282.25,0.72,19.72,11.06,14.22
DL005,2020-05-29,33.82,78.7,0.63,22.26,12.34,17.58
DL005,2020-05-30,30.0,70.29,0.73,20.27,11.36,12.25
DL005,2020-05-31,,65.86,0.66,17.48,9.87,12.12
DL005,2020-06-01,59.3,121.21,0.56,26.13,14.37,7.72
DL005,2020-06-02,61.95,122.61,1.21,25.79,14.71,15.82
DL005,2020-06-03,57.62,137.44,0.97,26.55,14.92,19.17
DL005,2020-06-04,98.12,207.86,3.02,34.51,20.82,20.96
DL005,2020-06-05,52.42,108.69,1.14,27.87,15.75,15.48
DL005,2020-06-06,52.83,126.04,1.25,25.94,14.79,15.08
DL005,2020-06-07,54.8,123.94,1.33,26.22,15.04,17.18
DL005,2020-06-08,56.27,144.64,1.04,25.51,14.41,18.83
DL005,2020-06-09,72.29,197.85,2.11,32.03,18.76,17.51
DL005,2020-06-10,63.46,194.09,2.86,33.88,20.38,18.3
DL005,2020-06-11,56.0,165.04,1.6,25.49,14.88,17.03
DL005,2020-06-12,71.92,208.17,1.51,33.25,18.92,18.26
DL005,2020-06-13,118.0,329.0,2.75,57.1,32.58,16.48
DL005,2020-06-14,58.43,176.43,0.89,34.16,18.9,17.19
DL005,2020-06-15,57.54,160.46,1.3,25.81,14.77,18.44
DL005,2020-06-16,51.88,164.88,0.91,26.58,14.88,15.67
DL005,2020-06-17,46.75,147.17,1.06,26.32,14.87,11.38
DL005,2020-06-18,43.76,141.58,1.3,19.01,11.17,9.97
DL005,2020-06-19,58.38,284.62,1.22,17.68,10.4,10.9
DL005,2020-06-20,39.18,123.54,1.38,17.77,10.58,10.57
DL005,2020-06-21,,128.45,2.11,23.71,14.27,10.01
DL005,2020-06-22,55.5,105.43,1.45,21.25,12.48,10.86
DL005,2020-06-23,37.2,99.12,1.66,19.69,11.82,10.61
DL005,2020-06-24,40.55,98.75,1.52,19.4,11.56,12.31
DL005,2020-06-25,52.26,133.02,2.05,23.1,13.98,13.29
DL005,2020-06-26,56.57,143.17,2.2,26.0,15.63,13.81
DL005,2020-06-27,44.67,212.71,1.95,22.75,13.69,14.95
DL005,2020-06-28,54.58,385.75,2.81,26.96,16.64,13.97
DL005,2020-06-29,45.04,233.04,1.95,23.89,14.27,11.14
DL005,2020-06-30,52.12,139.46,1.11,21.92,12.57,11.35
DL005,2020-07-01,77.0,206.0,1.07,24.45,13.93,13.55
DL006,2018-11-11,309.82,435.76,35.9,47.4,83.28,
DL006,2018-11-12,317.33,459.75,33.81,46.1,79.91,
DL006,2018-11-13,323.1,436.75,41.77,52.46,94.23,
DL006,2018-11-14,164.17,223.38,32.03,43.14,75.17,
DL006,2018-11-15,102.8,148.03,30.34,40.46,70.8,
DL006,2018-11-16,138.7,193.67,27.6,38.27,65.88,
DL006,2018-11-17,163.89,244.2,34.48,43.55,78.04,
DL006,2018-11-18,243.62,349.77,41.62,50.41,92.04,
DL006,2018-11-19,273.19,359.81,36.63,46.47,83.12,
DL006,2018-11-20,283.68,393.44,37.28,48.73,86.02,
DL006,2018-11-21,261.96,366.95,36.33,45.32,81.64,
DL006,2018-11-22,166.57,271.82,54.76,53.99,108.86,
DL006,2018-11-23,232.07,346.0,52.84,52.24,105.08,
DL006,2018-11-24,111.91,184.84,39.86,43.13,82.99,
DL006,2018-11-25,182.85,293.59,53.75,51.6,105.35,
DL006,2018-11-26,260.82,376.09,73.73,61.51,135.42,
