Date,StationId,PM2.5,PM10,NO,NO2,NOx,SO2
2019-02-05,DL026,216.47,433.4,218.6,54.65,207.99,11.62
2019-02-06,DL026,159.4,282.56,43.23,36.8,54.81,12.41
2019-02-07,DL026,56.04,98.12,9.35,21.53,19.08,9.08
2019-02-08,DL026,65.83,167.25,44.85,36.28,55.84,9.11
2019-02-09,DL026,63.83,160.67,24.77,37.81,40.31,9.53
2019-02-10,DL026,122.17,257.88,70.83,42.24,80.29,13.14
2019-02-11,DL026,149.92,326.48,116.77,53.68,123.61,12.9
2019-02-12,DL026,188.83,388.04,140.03,61.01,146.6,13.86
2019-02-13,DL026,202.15,392.85,99.93,51.53,108.87,16.85
2019-02-14,DL026,134.33,236.79,35.2,39.24,49.58,10.64
2019-02-15,DL026,95.38,175.27,34.31,38.64,48.53,9.78
2019-02-16,DL026,101.06,180.31,12.33,29.52,25.77,8.5
2019-02-17,DL026,92.48,181.52,20.59,27.72,31.54,9.19
2019-02-18,DL026,107.44,228.71,48.47,33.06,57.1,9.08
2019-02-19,DL026,114.33,244.04,41.6,33.22,51.6,9.84
2019-02-20,DL026,89.08,188.6,38.27,30.01,47.03,10.41
2019-02-21,DL026,79.94,201.94,53.96,33.66,61.9,13.94
2019-02-22,DL026,72.36,180.74,35.43,32.72,46.29,9.79
2019-02-23,DL026,50.35,119.12,6.97,35.34,24.47,11.25
2019-02-24,DL026,89.96,188.38,22.69,43.43,41.58,12.56
2019-02-25,DL026,98.62,98.95,43.19,44.78,59.08,13.0
2019-02-26,DL026,58.06,113.02,23.39,38.06,39.3,13.77
2019-02-27,DL026,51.03,105.56,26.42,34.42,40.17,10.05
2019-02-28,DL026,94.65,124.96,87.16,39.66,92.11,11.73
2019-03-01,DL026,89.96,123.08,59.16,42.13,70.69,12.55
2019-03-02,DL026,110.02,182.17,63.48,47.44,76.96,12.07
2019-03-03,DL026,65.06,98.31,20.75,29.4,32.55,8.74
2019-03-04,DL026,108.29,176.96,99.29,34.17,99.17,10.08
2019-03-05,DL026,69.71,118.88,25.0,35.9,39.5,9.4
2019-03-06,DL026,77.4,146.94,55.69,43.33,68.42,9.18
2019-03-07,DL026,99.5,178.94,98.73,52.61,108.49,11.68
2019-03-08,DL026,91.38,178.44,89.26,51.91,100.4,13.64
2019-03-09,DL026,66.25,131.35,26.53,45.29,45.73,13.66
2019-03-10,DL026,71.7,122.52,16.67,46.94,38.56,12.98
2019-03-11,DL026,78.21,163.92,25.72,43.4,44.08,11.49
2019-03-12,DL026,54.75,119.54,25.98,38.52,41.31,9.45
2019-03-13,DL026,91.52,268.06,46.17,59.69,69.39,17.19
2019-03-14,DL026,124.65,264.83,118.49,47.95,122.14,14.25
2019-03-15,DL026,74.92,162.51,51.64,40.75,63.77,13.08
2019-03-16,DL026,63.95,147.84,15.77,45.72,37.14,11.51
2019-03-17,DL026,85.51,177.74,39.14,47.13,57.16,14.74
2019-03-18,DL026,96.21,194.02,41.7,51.0,61.11,15.5
2019-03-19,DL026,97.58,220.85,58.21,51.16,74.67,15.72
2019-03-20,DL026,88.08,219.69,32.11,44.07,49.62,14.93
2019-03-21,DL026,121.56,174.17,22.66,32.17,35.56,16.64
2019-03-22,DL026,31.69,109.02,5.0,35.16,22.78,11.7
2019-03-23,DL026,44.31,132.27,5.12,37.34,24.02,11.18
2019-03-24,DL026,49.94,121.0,8.74,32.97,24.65,14.13
2019-03-25,DL026,60.44,133.5,10.34,36.21,27.65,17.86
2019-03-26,DL026,63.19,146.62,18.5,42.22,37.54,13.46
2019-03-27,DL026,65.9,173.0,42.15,51.95,61.93,13.35
2019-03-28,DL026,91.88,223.19,94.26,57.5,107.2,15.93
2019-03-29,DL026,124.25,287.5,155.04,54.24,155.26,14.4
2019-03-30,DL026,97.88,231.77,70.49,44.89,81.36,17.68
2019-03-31,DL026,49.04,164.92,29.25,40.22,45.24,13.54
2019-04-01,DL026,52.0,150.56,5.67,44.81,28.46,15.11
2019-04-02,DL026,84.35,184.06,23.86,60.79,50.55,17.98
2019-04-03,DL026,79.27,176.71,54.34,59.38,75.86,15.07
2019-04-04,DL026,126.88,267.98,108.98,64.55,123.2,25.49
2019-04-05,DL026,192.17,322.42,226.16,61.43,202.71,23.22
2019-04-06,DL026,84.36,221.71,16.67,40.57,33.01,20.03
2019-04-07,DL026,125.62,267.95,32.97,32.15,43.99,12.34
2019-04-08,DL026,72.44,246.27,20.11,33.92,34.44,13.25
2019-04-09,DL026,75.44,176.06,25.12,38.65,41.0,17.66
2019-04-10,DL026,94.62,217.12,109.36,53.04,117.22,16.04
2019-04-11,DL026,69.25,171.97,64.75,44.96,76.77,16.79
2019-04-12,DL026,56.15,175.85,21.79,38.57,38.28,16.99
2019-04-13,DL026,48.69,133.56,18.23,35.74,33.87,17.0
2019-04-14,DL026,42.58,125.85,15.05,37.54,32.25,16.05
2019-04-15,DL026,40.71,144.94,32.12,40.35,47.64,15.42
2019-04-16,DL026,48.75,160.46,20.68,26.17,30.79,10.18
2019-04-17,DL026,20.08,51.83,6.93,22.24,17.47,10.24
2019-04-18,DL026,30.31,64.67,10.15,29.61,24.02,13.19
2019-04-19,DL026,64.02,106.6,36.65,38.16,50.15,14.95
2019-04-20,DL026,81.46,132.54,36.56,46.35,54.43,18.5
2019-04-21,DL026,78.06,140.94,60.59,46.38,74.1,14.3
2019-04-22,DL026,98.02,201.27,101.42,52.34,110.31,20.99
2019-04-23,DL026,98.83,276.48,133.19,53.36,136.98,17.65
2019-04-24,DL026,74.0,217.85,8.89,41.01,29.07,16.29
2019-04-25,DL026,75.42,238.67,3.63,31.48,19.71,16.5
2019-04-26,DL026,66.6,242.94,50.71,46.74,66.26,22.77
2019-04-27,DL026,58.08,283.83,23.38,44.38,42.66,16.44
2019-04-28,DL026,59.22,256.75,20.44,41.28,38.58,15.64
2019-04-29,DL026,69.65,258.33,70.41,55.02,86.66,17.67
2019-04-30,DL026,86.68,290.51,51.01,54.14,70.46,21.41
2019-05-01,DL026,113.21,350.03,36.26,57.53,60.2,27.0
2019-05-02,DL026,69.61,271.29,15.39,35.49,31.39,17.14
2019-05-03,DL026,38.25,138.5,11.0,32.03,26.0,15.62
2019-05-04,DL026,79.4,160.03,63.99,48.73,78.07,16.54
2019-05-05,DL026,51.23,172.15,38.89,46.35,56.31,12.9
2019-05-06,DL026,93.02,251.31,94.17,61.92,110.11,15.12
2019-05-07,DL026,106.38,324.0,154.91,55.42,155.79,15.21
2019-05-08,DL026,105.73,350.9,135.2,50.75,137.28,13.2
2019-05-09,DL026,100.67,365.74,60.58,49.51,75.67,13.0
2019-05-10,DL026,61.48,268.71,17.94,39.16,35.47,11.56
2019-05-11,DL026,98.0,288.32,23.49,46.96,44.11,17.4
2019-05-12,DL026,144.42,286.38,17.85,44.31,38.25,15.06
2019-05-13,DL026,152.2,227.0,33.31,47.49,52.42,21.99
2019-05-14,DL026,41.2,106.14,9.65,37.43,27.79,12.66
2019-05-15,DL026,77.71,154.51,49.11,48.92,66.06,14.38
2019-05-16,DL026,64.25,149.02,31.18,47.04,50.49,11.96
2019-05-17,DL026,68.69,168.65,45.23,38.51,57.28,12.05
2019-05-18,DL026,35.73,78.83,11.67,38.19,29.83,8.65
2019-05-19,DL026,69.42,85.02,15.83,45.89,37.32,11.74
2019-05-20,DL026,77.06,150.02,51.62,57.81,72.78,14.78
2019-05-21,DL026,66.69,201.65,19.43,45.66,40.21,17.0
2019-05-22,DL026,52.54,120.02,49.35,54.58,69.22,11.66
2019-05-23,DL026,73.93,160.66,47.3,48.96,62.92,17.42
2019-05-24,DL026,48.03,98.05,26.51,37.96,41.8,10.53
2019-05-25,DL026,33.0,116.71,6.14,36.18,24.25,11.25
2019-05-26,DL026,47.05,121.68,3.87,37.84,23.3,14.93
2019-05-27,DL026,30.07,123.27,23.75,53.93,45.65,10.09
2019-05-28,DL026,37.09,156.28,41.6,61.02,64.07,13.99
2019-05-29,DL026,54.81,187.35,55.18,61.3,77.56,16.94
2019-05-30,DL026,69.6,231.98,94.05,65.79,111.73,13.12
2019-05-31,DL026,66.06,315.81,60.95,51.96,77.35,15.0
2019-06-01,DL026,78.5,275.41,60.69,40.11,70.8,17.28
2019-06-02,DL026,58.12,218.4,1.86,20.04,12.19,13.78
2019-06-03,DL026,51.77,308.77,2.01,18.57,11.52,11.7
2019-06-04,DL026,42.56,168.54,1.96,21.74,13.16,11.64
2019-06-05,DL026,61.35,213.0,4.87,30.36,20.11,14.59
2019-06-06,DL026,58.88,231.65,15.74,30.08,28.82,17.89
2019-06-07,DL026,48.58,159.96,2.87,24.59,15.41,15.15
2019-06-08,DL026,69.4,201.0,25.16,44.94,44.45,15.78
2019-06-09,DL026,85.29,271.71,82.04,51.98,94.55,20.03
2019-06-10,DL026,56.98,216.33,55.98,54.86,74.84,17.35
2019-06-11,DL026,95.24,338.69,43.13,47.66,60.49,13.77
2019-06-12,DL026,47.04,254.02,11.64,23.87,22.19,14.89
2019-06-13,DL026,43.58,216.58,8.12,34.01,24.84,13.47
2019-06-14,DL026,38.94,182.71,22.98,39.23,39.61,13.03
2019-06-15,DL026,61.27,263.33,45.11,49.29,63.09,15.58
2019-06-16,DL026,30.46,174.52,3.35,20.05,13.39,10.41
2019-06-17,DL026,27.73,140.58,6.98,28.85,21.04,11.2
2019-06-18,DL026,21.94,84.38,9.17,33.18,25.1,10.37
2019-06-19,DL026,75.71,224.08,18.9,34.79,33.91,17.92
2019-06-20,DL026,39.58,138.46,9.51,23.2,20.09,13.06
2019-06-21,DL026,63.62,209.79,12.42,41.4,32.13,13.22
2019-06-22,DL026,51.21,158.38,10.03,39.39,29.09,16.35
2019-06-23,DL026,28.52,125.48,2.16,12.09,8.19,10.45
2019-06-24,DL026,16.21,80.79,2.48,12.71,8.78,8.67
2019-06-25,DL026,38.85,113.25,2.74,20.79,13.3,10.91
2019-06-26,DL026,54.33,156.23,9.08,35.4,26.23,11.54
2019-06-27,DL026,54.5,220.44,21.96,40.08,39.16,12.06
2019-06-28,DL026,47.65,232.35,21.13,37.52,37.19,14.03
2019-06-29,DL026,46.08,255.22,12.81,34.78,28.95,11.84
2019-06-30,DL026,66.0,270.65,22.79,25.57,32.15,12.44
2019-07-01,DL026,51.38,194.02,6.84,27.06,19.97,13.64
2019-07-02,DL026,71.23,239.52,4.3,23.36,15.94,15.34
2019-07-03,DL026,32.08,108.73,2.8,17.13,11.4,12.26
2019-07-04,DL026,33.02,106.69,9.28,28.56,22.75,10.49
2019-07-05,DL026,43.65,99.77,15.87,31.4,29.65,10.92
2019-07-06,DL026,31.48,82.81,11.27,21.41,20.58,10.1
2019-07-07,DL026,36.33,100.4,6.09,27.66,19.68,9.89
2019-07-08,DL026,49.9,162.48,7.67,30.81,22.65,10.36
2019-07-09,DL026,42.39,144.88,6.37,28.22,20.2,10.78
2019-07-10,DL026,63.71,282.06,11.67,27.39,24.11,9.85
2019-07-11,DL026,69.96,366.12,12.72,23.97,23.11,9.94
2019-07-12,DL026,64.9,351.21,13.52,24.47,24.04,10.4
2019-07-13,DL026,62.19,362.19,8.5,23.94,19.66,8.71
2019-07-14,DL026,58.32,301.69,4.81,20.41,14.78,9.73
2019-07-15,DL026,33.6,145.43,7.97,22.25,18.33,10.23
2019-07-16,DL026,29.67,85.19,5.35,21.01,15.54,10.29
2019-07-17,DL026,29.92,80.15,4.18,28.18,18.4,9.57
2019-07-18,DL026,36.71,99.73,12.08,32.15,26.9,9.99
2019-07-19,DL026,60.52,174.94,40.72,28.44,48.33,8.65
2019-07-20,DL026,44.38,129.98,11.07,31.93,26.02,9.57
2019-07-21,DL026,43.38,100.17,13.65,24.13,23.96,9.57
2019-07-22,DL026,53.81,116.52,21.12,26.84,31.48,9.65
2019-07-23,DL026,62.12,162.23,15.06,34.15,30.46,9.8
2019-07-24,DL026,61.69,168.1,18.58,34.23,33.34,9.68
2019-07-25,DL026,22.21,70.92,12.5,28.1,25.11,9.28
2019-07-26,DL026,25.21,54.27,6.98,22.36,17.59,8.82
2019-07-27,DL026,21.06,36.96,4.48,17.65,13.03,9.43
2019-07-28,DL026,17.32,42.38,2.92,12.05,8.8,8.89
2019-07-29,DL026,17.73,61.25,2.99,14.39,10.1,7.79
2019-07-30,DL026,25.42,72.69,3.45,18.92,12.9,9.25
2019-07-31,DL026,24.15,68.06,2.44,16.27,10.65,8.99
2019-08-01,DL026,29.0,78.21,3.2,18.04,12.21,8.21
2019-08-02,DL026,32.75,84.4,3.72,22.43,14.97,9.58
2019-08-03,DL026,35.12,70.48,4.54,20.56,14.64,9.0
2019-08-04,DL026,38.81,76.69,7.62,21.26,17.52,8.63
2019-08-05,DL026,49.98,103.29,15.09,22.92,24.49,8.61
2019-08-06,DL026,29.06,64.02,10.99,24.39,21.94,7.88
2019-08-07,DL026,28.67,79.7,25.0,23.09,32.66,9.16
2019-08-08,DL026,15.93,59.03,5.12,17.55,13.52,10.45
2019-08-09,DL026,10.57,56.73,2.73,12.51,8.88,9.76
2019-08-10,DL026,12.72,40.68,2.92,12.85,9.22,7.5
2019-08-11,DL026,20.17,56.39,4.4,15.66,11.92,8.45
2019-08-12,DL026,19.22,58.02,13.8,23.56,23.79,7.69
2019-08-13,DL026,15.88,52.42,11.82,20.81,20.7,7.72
2019-08-14,DL026,30.9,62.21,14.8,28.85,27.47,8.55
2019-08-15,DL026,29.08,61.56,21.75,19.04,27.86,7.53
2019-08-16,DL026,12.0,31.23,3.14,11.44,8.65,7.49
2019-08-17,DL026,8.06,16.62,5.42,11.03,10.29,7.34
2019-08-18,DL026,14.71,31.29,11.12,18.01,18.65,6.71
2019-08-19,DL026,37.31,87.21,23.36,26.63,33.22,8.24
2019-08-20,DL026,43.19,112.27,35.67,29.31,44.64,7.63
2019-08-21,DL026,41.56,131.02,20.99,31.97,34.15,6.42
2019-08-22,DL026,40.27,130.17,28.88,33.08,41.12,7.4
2019-08-23,DL026,51.2,157.64,45.94,29.77,53.27,9.24
2019-08-24,DL026,174.17,164.27,40.51,30.58,49.29,8.53
2019-08-25,DL026,40.77,58.75,5.57,17.33,13.77,8.38
2019-08-26,DL026,20.67,58.96,4.91,16.95,13.03,9.32
2019-08-27,DL026,34.04,97.88,16.41,21.92,25.09,9.52
2019-08-28,DL026,33.85,96.39,12.94,21.87,22.61,8.31
2019-08-29,DL026,32.64,92.59,8.32,21.03,17.96,7.53
2019-08-30,DL026,33.07,89.73,9.19,22.45,19.43,8.35
2019-08-31,DL026,49.32,115.99,12.52,37.44,30.1,8.16
2019-09-01,DL026,26.81,71.95,9.75,19.95,18.53,7.51
2019-09-02,DL026,47.17,101.05,5.64,26.12,18.48,8.63
2019-09-03,DL026,81.57,156.41,27.19,34.37,40.39,9.07
2019-09-04,DL026,58.64,144.58,15.16,25.67,26.01,7.25
2019-09-05,DL026,26.56,77.23,4.68,15.73,12.18,8.93
2019-09-06,DL026,28.33,81.92,7.78,17.29,15.54,8.91
2019-09-07,DL026,29.25,78.58,8.71,17.25,16.29,6.63
2019-09-08,DL026,30.88,72.54,4.82,15.98,12.43,8.39
2019-09-09,DL026,53.52,114.67,9.41,21.97,19.35,8.48
2019-09-10,DL026,72.92,170.48,25.51,30.72,37.21,9.6
2019-09-11,DL026,77.88,187.92,24.31,30.81,36.17,8.84
2019-09-12,DL026,54.48,139.92,13.82,21.9,22.93,9.62
2019-09-13,DL026,28.19,73.1,5.06,14.89,12.06,8.71
2019-09-14,DL026,25.31,66.29,2.98,11.17,8.37,9.19
2019-09-15,DL026,32.23,72.71,8.22,14.83,14.59,8.58
2019-09-16,DL026,59.69,132.52,21.93,23.67,30.49,9.68
2019-09-17,DL026,61.48,145.52,12.68,27.71,25.14,10.45
2019-09-18,DL026,33.65,97.25,5.91,15.85,13.25,10.22
2019-09-19,DL026,18.12,60.47,2.97,11.15,8.35,10.45
2019-09-20,DL026,35.97,97.89,15.32,18.18,22.15,10.5
2019-09-21,DL026,40.04,104.54,25.63,17.44,30.21,11.16
2019-09-22,DL026,23.9,68.58,20.4,15.06,24.78,10.24
2019-09-23,DL026,24.38,65.95,7.79,17.55,15.38,10.74
2019-09-24,DL026,39.56,104.46,20.81,21.96,28.65,11.37
2019-09-25,DL026,27.97,77.8,8.91,17.66,16.65,11.29
2019-09-26,DL026,19.94,64.02,6.8,14.38,13.2,11.56
2019-09-27,DL026,11.78,48.0,5.82,13.03,11.68,10.83
2019-09-28,DL026,15.6,52.1,5.16,12.11,10.66,10.49
2019-09-29,DL026,11.92,37.08,3.9,10.51,8.78,9.05
2019-09-30,DL026,26.24,75.07,6.94,15.45,13.87,10.96
2019-10-01,DL026,30.26,83.03,12.11,15.52,18.13,11.08
2019-10-02,DL026,39.61,99.84,17.14,17.71,23.4,10.53
2019-10-03,DL026,57.08,174.95,49.1,25.57,53.64,9.94
2019-10-04,DL026,42.58,97.65,16.87,28.26,28.78,11.27
2019-10-05,DL026,35.23,99.27,22.79,30.69,34.91,10.61
2019-10-06,DL026,56.98,138.18,19.29,32.88,33.22,11.19
2019-10-07,DL026,55.56,140.27,9.59,33.55,25.67,10.8
2019-10-08,DL026,39.1,108.2,7.21,29.77,21.73,10.64
2019-10-09,DL026,75.46,197.09,44.68,33.81,54.43,12.42
2019-10-10,DL026,93.17,219.62,56.85,43.33,69.41,15.91
2019-10-11,DL026,96.14,203.17,48.72,47.58,65.03,12.62
2019-10-12,DL026,98.04,207.42,57.36,42.94,69.68,12.75
2019-10-13,DL026,121.38,256.38,77.82,45.11,87.58,13.38
2019-10-14,DL026,108.67,231.85,54.63,44.49,68.21,12.88
2019-10-15,DL026,149.0,334.52,85.87,44.72,93.78,14.77
2019-10-16,DL026,145.25,280.65,24.78,37.4,40.1,13.74
2019-10-17,DL026,115.83,246.92,12.96,32.73,27.98,13.14
2019-10-18,DL026,90.34,206.25,8.49,31.17,23.51,11.56
2019-10-19,DL026,79.9,183.52,44.16,52.02,63.61,15.54
2019-10-20,DL026,98.46,201.44,48.42,44.8,63.28,13.36
2019-10-21,DL026,113.62,235.46,60.11,57.34,78.61,13.13
2019-10-22,DL026,91.12,211.71,29.13,50.81,50.77,11.42
2019-10-23,DL026,111.79,271.0,78.11,63.17,97.28,16.72
2019-10-24,DL026,180.4,408.79,177.59,62.42,177.86,17.88
2019-10-25,DL026,121.5,277.83,42.86,45.5,59.06,14.25
2019-10-26,DL026,158.17,325.79,88.57,53.27,100.56,14.18
2019-10-27,DL026,219.73,373.79,54.46,48.91,70.42,15.01
2019-10-28,DL026,283.3,411.18,27.44,49.94,48.9,23.36
2019-10-29,DL026,285.5,451.46,72.35,62.1,92.04,15.64
2019-10-30,DL026,278.38,468.35,94.51,60.29,109.09,13.3
2019-10-31,DL026,292.44,491.31,136.33,70.29,148.46,15.11
2019-11-01,DL026,412.74,621.68,84.56,71.79,107.27,17.39
2019-11-02,DL026,309.42,455.49,47.28,55.28,67.92,15.78
2019-11-03,DL026,569.51,674.86,20.32,44.95,40.49,13.22
2019-11-04,DL026,250.73,350.79,23.58,44.91,43.1,14.43
2019-11-05,DL026,173.68,276.47,29.38,43.05,46.87,16.2
2019-11-06,DL026,97.02,234.7,62.1,46.7,75.46,14.97
2019-11-07,DL026,202.1,342.81,32.2,49.58,52.61,15.63
2019-11-08,DL026,165.27,289.44,75.14,56.55,91.35,15.17
2019-11-09,DL026,134.83,239.85,49.21,48.85,66.08,14.93
2019-11-10,DL026,195.11,295.43,34.11,53.53,56.26,18.63
2019-11-11,DL026,285.18,419.31,52.96,72.9,81.94,20.25
2019-11-12,DL026,398.23,555.8,78.89,79.44,106.5,17.95
2019-11-13,DL026,388.94,558.28,120.82,98.03,150.63,18.05
2019-11-14,DL026,394.99,609.8,141.63,101.09,169.35,17.91
2019-11-15,DL026,421.29,559.02,46.66,73.17,77.2,16.16
2019-11-16,DL026,171.73,303.5,32.36,54.88,55.58,15.37
2019-11-17,DL026,96.62,166.48,16.1,41.79,35.45,11.8
2019-11-18,DL026,98.79,173.1,37.3,45.94,54.85,12.71
2019-11-19,DL026,127.56,222.42,56.11,54.27,74.6,12.52
2019-11-20,DL026,155.42,287.29,111.55,76.68,131.71,15.01
2019-11-21,DL026,245.73,453.33,209.59,100.06,227.75,19.5
2019-11-22,DL026,213.4,356.52,175.26,88.92,190.18,16.88
2019-11-23,DL026,132.52,231.92,52.12,64.26,76.61,13.52
2019-11-24,DL026,106.69,178.79,17.78,55.07,43.74,14.42
2019-11-25,DL026,125.08,238.94,54.52,61.7,77.02,16.96
2019-11-26,DL026,118.27,254.83,80.51,43.14,88.54,19.99
2019-11-27,DL026,68.21,150.35,17.4,34.06,32.31,15.36
2019-11-28,DL026,30.81,70.1,5.28,23.51,16.8,12.58
2019-11-29,DL026,56.04,109.96,25.57,34.99,39.46,16.2
2019-11-30,DL026,96.04,160.69,36.39,41.16,51.63,11.83
2019-12-01,DL026,120.21,184.31,37.18,40.64,51.91,11.87
2019-12-02,DL026,126.29,225.67,47.3,51.55,65.97,13.25
2019-12-03,DL026,121.56,221.67,50.0,53.34,69.1,12.77
2019-12-04,DL026,165.42,300.04,112.82,67.15,130.05,15.29
2019-12-05,DL026,286.71,450.38,251.9,91.03,257.19,16.41
2019-12-06,DL026,257.29,386.57,143.97,69.67,154.37,15.48
2019-12-07,DL026,257.29,390.46,169.01,58.97,169.15,16.5
2019-12-08,DL026,249.02,368.69,219.24,58.99,210.21,14.66
2019-12-09,DL026,209.27,319.3,187.96,64.88,187.68,14.53
2019-12-10,DL026,235.1,361.6,137.16,64.61,146.21,13.88
2019-12-11,DL026,322.5,506.98,198.03,66.84,198.43,13.73
2019-12-12,DL026,284.83,418.54,56.17,46.86,70.72,10.9
2019-12-13,DL026,103.12,152.19,12.26,36.82,29.57,7.48
2019-12-14,DL026,80.32,134.74,32.47,38.43,46.92,11.15
2019-12-15,DL026,103.67,156.85,38.99,36.46,51.19,11.54
2019-12-16,DL026,107.15,148.73,17.25,30.86,30.45,9.74
2019-12-17,DL026,107.48,152.21,28.58,30.79,39.69,10.99
2019-12-18,DL026,174.04,238.17,29.58,43.47,47.23,9.61
2019-12-19,DL026,286.71,387.15,48.89,38.4,60.33,12.54
2019-12-20,DL026,378.15,506.77,68.69,51.61,83.45,13.1
2019-12-21,DL026,293.27,393.35,71.86,42.55,81.17,13.43
2019-12-22,DL026,163.38,216.9,19.34,30.87,32.19,10.86
2019-12-23,DL026,195.56,265.46,25.67,37.44,40.84,12.76
2019-12-24,DL026,305.38,438.44,36.91,43.99,53.47,12.65
2019-12-25,DL026,202.6,288.52,29.43,29.55,39.69,12.21
2019-12-26,DL026,229.1,330.67,21.51,34.98,36.23,10.17
2019-12-27,DL026,279.67,407.15,35.35,48.09,54.51,12.37
2019-12-28,DL026,388.35,562.02,91.2,48.35,100.09,12.66
2019-12-29,DL026,428.77,616.33,39.72,51.47,59.7,13.41
2019-12-30,DL026,389.46,558.08,86.9,39.92,91.8,13.12
2019-12-31,DL026,321.27,316.98,57.08,33.3,64.26,14.61
2020-01-01,DL026,475.43,586.86,230.37,52.16,216.91,19.8
2020-01-02,DL026,381.8,534.12,236.44,56.1,252.55,22.24
2020-01-03,DL026,238.33,359.73,202.61,51.17,192.4,19.91
2020-01-04,DL026,219.4,332.67,159.29,70.21,185.05,15.67
2020-01-05,DL026,176.02,257.15,52.67,60.78,75.31,15.84
2020-01-06,DL026,160.15,253.48,50.04,57.82,71.47,17.09
2020-01-07,DL026,121.47,176.26,14.09,38.99,32.22,14.19
2020-01-08,DL026,135.96,168.69,28.34,35.37,42.0,12.78
2020-01-09,DL026,103.35,148.44,15.94,35.72,31.98,11.54
2020-01-10,DL026,147.34,221.0,34.47,52.49,56.0,12.87
2020-01-11,DL026,155.61,246.75,49.24,59.35,71.69,16.93
2020-01-12,DL026,249.92,388.0,152.67,63.68,161.15,17.08
2020-01-13,DL026,257.83,394.67,95.55,52.45,105.76,16.6
2020-01-14,DL026,137.4,191.4,25.34,42.69,43.42,12.42
2020-01-15,DL026,120.5,192.27,42.6,50.89,61.78,14.47
2020-01-16,DL026,144.88,208.19,35.79,48.66,55.07,14.58
2020-01-17,DL026,93.73,138.1,33.18,38.15,47.36,12.29
2020-01-18,DL026,146.92,233.52,62.64,47.66,76.42,12.9
2020-01-19,DL026,149.06,207.21,19.04,37.28,35.36,11.78
2020-01-20,DL026,151.45,231.91,33.91,40.79,49.37,12.28
2020-01-21,DL026,234.29,356.19,46.74,37.82,58.29,13.58
2020-01-22,DL026,229.17,349.46,100.76,48.38,107.94,14.25
2020-01-23,DL026,76.02,150.08,17.01,39.9,35.09,12.35
2020-01-24,DL026,74.44,153.21,27.22,43.15,45.18,14.22
2020-01-25,DL026,132.96,241.19,77.13,55.89,92.49,17.47
2020-01-26,DL026,201.96,315.15,113.16,49.71,118.78,16.89
2020-01-27,DL026,227.27,358.17,93.71,56.93,106.69,22.47
2020-01-28,DL026,123.44,159.94,8.65,31.97,24.07,15.14
2020-01-29,DL026,79.29,156.96,38.89,42.28,54.21,15.25
2020-01-30,DL026,95.77,175.9,35.6,42.87,51.85,13.62
2020-01-31,DL026,91.85,161.88,33.3,43.92,50.46,14.51
2020-02-01,DL026,118.98,208.75,69.52,48.67,82.52,13.45
2020-02-02,DL026,128.96,200.12,37.51,48.93,56.59,13.36
2020-02-03,DL026,137.25,226.46,42.29,54.82,63.76,16.14
2020-02-04,DL026,219.67,387.73,147.1,59.62,154.16,20.63
2020-02-05,DL026,154.67,259.31,78.23,56.8,93.98,16.04
2020-02-06,DL026,127.62,208.65,34.53,49.5,54.48,13.94
2020-02-07,DL026,197.5,321.19,132.96,62.59,142.72,19.84
2020-02-08,DL026,153.67,232.46,28.11,48.03,48.45,16.94
2020-02-09,DL026,155.59,240.49,44.28,49.59,62.48,16.2
2020-02-10,DL026,191.97,312.82,85.42,61.37,102.34,17.88
2020-02-11,DL026,176.77,309.65,160.69,65.79,166.13,16.66
2020-02-12,DL026,189.83,307.02,48.4,57.21,69.53,18.87
2020-02-13,DL026,102.82,194.67,13.91,42.68,34.04,18.15
2020-02-14,DL026,71.5,186.17,8.17,36.13,25.89,14.05
2020-02-15,DL026,85.1,195.44,20.5,47.61,42.0,17.59
2020-02-16,DL026,125.65,232.88,50.01,54.73,69.9,17.52
2020-02-17,DL026,156.27,288.44,62.79,64.25,85.38,24.73
2020-02-18,DL026,126.67,256.65,37.1,60.36,62.41,25.54
2020-02-19,DL026,139.46,322.02,103.12,50.28,110.85,17.42
2020-02-20,DL026,103.94,238.21,3.98,32.33,20.44,12.93
2020-02-21,DL026,56.17,92.5,4.02,25.1,16.63,9.73
2020-02-22,DL026,67.64,135.44,45.89,35.98,56.56,15.75
2020-02-23,DL026,100.59,184.89,59.62,41.93,70.85,14.95
2020-02-24,DL026,62.86,146.38,42.56,46.45,59.41,15.44
2020-02-25,DL026,132.75,244.75,36.58,49.54,56.18,17.82
2020-02-26,DL026,134.42,292.5,63.56,50.75,78.79,15.27
2020-02-27,DL026,103.62,214.67,21.02,39.48,38.12,14.23
2020-02-28,DL026,86.54,175.52,4.38,25.34,17.03,12.04
2020-02-29,DL026,61.48,124.48,4.58,26.15,17.64,10.88
2020-03-01,DL026,39.71,86.17,23.3,31.71,35.86,11.31
2020-03-02,DL026,99.04,218.77,122.26,49.56,126.07,15.54
2020-03-03,DL026,79.67,193.6,85.55,49.47,96.07,14.56
2020-03-04,DL026,95.94,248.1,93.77,41.97,98.84,16.1
2020-03-05,DL026,30.02,69.12,5.45,27.21,18.92,10.54
2020-03-06,DL026,18.94,40.75,6.01,27.31,19.44,8.34
2020-03-07,DL026,39.6,91.07,9.49,27.82,22.48,9.66
2020-03-08,DL026,54.56,138.61,26.7,36.12,40.99,15.17
2020-03-09,DL026,61.85,168.02,22.78,37.45,38.48,11.38
